week_start,baseline,baseline_deterministic,sentiment,competitor_shock,noise,quarter_scale,spend_true_search_nonbrand,spend_planned_search_nonbrand,adstock_search_nonbrand,contrib_search_nonbrand,spend_true_search_brand,spend_planned_search_brand,adstock_search_brand,contrib_search_brand,spend_true_social,spend_planned_social,adstock_social,contrib_social,spend_true_display,spend_planned_display,adstock_display,contrib_display,spend_true_video,spend_planned_video,adstock_video,contrib_video,spend_true_affiliate,spend_planned_affiliate,adstock_affiliate,contrib_affiliate
2024-02-05,254327.8374283924,266767.9739096687,-0.0477551356963295,0.0,30536.622009777395,1.1728714068644774,25873.765404997663,22060.18942363672,25110.820112809768,56584.16437016692,10276.736314475815,7509.7907571229,10597.768715730539,11792.970545316837,31962.97906965625,28835.098416011464,35000.446158672225,101109.79249138528,25677.89014851972,21893.18453688482,23038.527966920712,24715.475528683004,0.0,0.0,21350.17925862768,60925.24194273305,14587.180895129131,12437.152794206233,14097.156231218558,5672.043418992499
2024-02-12,252380.44320498104,257365.01948688715,-0.019557742172462003,0.0,-8183.924941570065,1.1728714068644774,20067.30060436398,17109.548827702565,20882.497676294537,51533.30278295389,8677.497846855418,6141.654092352519,9015.254303710975,10938.160631381616,21163.826622802902,18307.734597931983,27112.2831691152,91391.27663639511,16187.957908782157,13801.988703994928,18584.27548614449,22072.628397151027,0.0,0.0,15284.403888259889,49906.79140801177,10608.644038299752,9045.018896539232,11335.346702240933,5231.673483264023
2024-02-19,259220.26069315945,261589.50809681832,-0.009098384437440996,0.0,41838.84494715399,1.1728714068644774,28746.277683919663,24509.317488410074,27475.23462998984,58832.77404860545,11984.212659431681,8841.996152827773,11462.00255331984,12202.558316670424,22880.728178650337,21193.869754368374,24699.861218702674,87438.41636775254,18969.7714811514,16173.786290744927,18834.92616729292,22243.03052946647,0.0,0.0,8382.480755935772,29900.35321643865,16778.866209541742,14305.80207799413,15644.909988560232,5878.360775036985
2024-02-26,245429.1546367306,253541.71656117038,-0.032520042093053224,0.0,-5294.182688536079,1.1728714068644774,23180.93472681006,19764.259398889553,23875.033500146277,55258.30502234077,9611.679568438054,7073.595943150223,9937.13289093131,11453.970241609197,58350.10361293356,47269.60391545563,43883.14877144061,108227.72574301403,17786.311630298278,15164.75849458017,18153.10456600283,21772.62321290209,0.0,0.0,3984.0936922429382,12560.055754824487,13549.937466671214,11552.790346296571,13986.34760617551,5656.286644505893
2024-03-04,255847.89323696186,243323.02108936553,0.05019323535774631,0.0,-4039.113448730736,1.1728714068644774,18341.3213853267,15637.964467357842,19235.749553346282,49118.326766469974,7863.664554285675,5010.514995876015,8228.366915088422,10452.894838952241,34135.540898852356,31440.297038027387,38326.31413226357,104137.63638759716,13694.685612169,11676.203829352444,15254.230408031564,19506.894814072726,0.0,0.0,1512.7674677140144,3294.7203980435547,11232.042563555977,9576.53370848507,11805.80028758272,5314.449140804921
2024-03-11,261133.68578248905,238132.32394090315,0.09220598013792784,0.0,7721.675463164859,1.1728714068644774,19952.077776485836,17011.308878119195,19836.295796826813,50032.46186516407,11171.657049855014,6677.554313475827,10653.961726978485,11820.726080411681,24390.90312304119,21115.73564825713,30381.89027164221,95936.56788657718,11838.812950112431,10093.87122989211,13033.51147230238,17433.351795504248,0.0,0.0,398.0578748259696,461.73472401343537,8861.276714739743,7555.198858866582,9474.659432805782,4864.973475222546
2024-03-18,244907.36831871077,237331.48406873338,0.03142221968790766,0.0,-43021.01509031465,1.1728714068644774,15695.202268642082,13381.861111783099,16364.537900639903,44150.30635673503,5702.191152012027,4463.947724972243,6573.15811316605,9266.727438610607,15635.427067267266,13227.909817109392,21975.042194550355,82221.78582984995,9831.254808862504,8382.21031847397,10951.393212950807,15175.525341538954,0.0,0.0,0.0,0.0,8688.275389260389,7407.696477559623,8852.089455520132,4725.817851559515
2024-03-25,250696.71867288274,234251.3143123347,0.0678493845905637,0.0,-18067.2727028895,1.1728714068644774,13999.0169773033,11935.679304117313,14381.362227545349,40059.57032740464,5030.941477809509,3901.168336706331,5302.201972680651,8162.805187923879,23238.384103751992,22731.40652330941,22695.243109517596,83686.9166352985,10207.412698894123,8702.925690875474,10467.651799561198,14603.505174372336,0.0,0.0,0.0,0.0,8937.34271943159,7620.05337253846,8919.583351904803,4741.360299920233
2024-04-01,267014.74821655656,236231.46459337845,0.12249178709252884,0.0,9358.20136081729,1.0075627308664474,12699.64598318598,12604.322881479544,12971.4661185262,36778.290807648074,5793.381148283976,4094.6398783486748,5706.987639039481,8535.828697899042,54912.230869598185,52214.28266401961,41061.87466416426,106283.75651354784,8571.193348995432,8506.85826938506,9234.563402323973,13060.585343147577,0.0,0.0,0.0,0.0,6265.531888501638,6218.5030237408955,6818.405474734083,4195.794206189991
2024-04-08,260138.98795086055,228453.33351303675,0.12988409745188098,0.0,24821.261125058852,1.0075627308664474,19083.893228903707,18940.650189088108,18095.92586218307,47269.69056318716,8346.725861613977,6116.640454937067,7882.422285810736,10224.798160998416,39756.27166751674,36099.75682364337,40317.59924686372,105727.23522599986,11626.94230018191,11539.670875066402,10790.085996175198,14986.834642727448,0.0,0.0,0.0,0.0,8824.584156499475,8758.347134287935,8406.670923776637,4620.279192925729
2024-04-15,247839.11378420258,225390.96336863094,0.09494329163468951,0.0,-34186.54926617801,1.0075627308664474,13646.503305528446,13544.07312564372,14365.67495377568,40024.82736894124,6504.725528770903,5142.933095085356,6747.0486200860105,9403.450943898979,16128.413109385514,15539.55252049375,26526.890643954346,90483.30866108047,9877.939957483293,9803.796483211341,10196.995919803361,14275.34223003633,0.0,0.0,0.0,0.0,8339.222820258858,8276.628903381126,8353.27313346239,4607.268631031625
2024-04-22,222440.09936343806,220466.80082678774,0.00891072860965797,0.0,30293.56613676563,1.0075627308664474,14717.610735280296,14607.140860226118,14660.726446300236,40671.80994788926,5513.674434276648,5480.658883719999,5730.61262718553,8556.94449174829,24001.646622773387,27312.438222653287,25086.945729192248,88111.57630312767,11197.400295219397,11113.352997475662,10847.455926310058,15054.178076177775,0.0,0.0,0.0,0.0,7182.333058546976,7128.42271604327,7426.255163500051,4367.996236448271
2024-04-29,232151.77056204758,223704.010229695,0.03706754608301536,0.0,29293.49830409375,1.0075627308664474,10881.179962492992,10799.506203584751,11492.077812926975,32977.24045524539,4611.732694797215,4519.316456656777,4808.5324932718495,7677.161150453178,22414.349515423026,21015.641923302457,23563.372658479664,85368.24856874309,9270.306738516485,9200.724138083731,9821.984561122075,13810.926787212682,0.0,0.0,0.0,0.0,6067.994707380246,6022.448549840774,6350.938098082705,4053.8807230388297
2024-05-06,222726.6632692207,213888.08964849307,0.0404923617240442,0.0,-2171.963361159597,1.0075627308664474,13792.632552479407,13689.105531541958,13420.787953108875,37859.363578620076,4078.1166107627087,3809.465105065476,4206.5894647695095,7033.95202116767,12393.729937002317,12376.357292261917,17195.55078447368,70605.31085278554,9122.076123951852,9053.606137364151,9366.89030602848,13232.057416056596,0.0,0.0,0.0,0.0,6388.889125566365,6340.934345668263,6380.983421742221,4063.2693158941224
2024-05-13,218579.28700699654,216719.86930758267,0.008543223582305328,0.0,-920.631793743972,1.0075627308664474,12678.450077772914,12583.286071796401,12798.436063755946,36352.96998693575,4500.359028701462,4795.354630902187,4448.687897471103,7299.835388717231,11883.730684227301,12806.947939605012,14167.278331546715,61167.13927752572,7712.703782072707,7654.812495337352,8291.329035009787,11797.207514700438,0.0,0.0,0.0,0.0,5559.956977276325,5518.224133295476,5730.987505535768,3851.2395350186216
2024-05-20,212242.69548767144,221493.92832818552,-0.042664767562829276,0.0,-503.50578557331625,1.0075627308664474,17636.694776461543,17504.31435797052,16854.674535721762,45073.749246193955,5316.59348139966,7475.154173464313,5163.937561192392,8030.326123859259,14996.831869529771,15282.751270623688,14640.116204951244,62764.238291940164,12930.053109799494,12833.000580202459,11307.430457826087,15584.806036930886,0.0,0.0,0.0,0.0,8502.1338749675,8438.31715337083,7924.867876372074,4499.942035481541
2024-05-27,209745.89291960822,212682.70797233033,-0.013904656849593244,0.0,6417.7599804541605,1.0075627308664474,15089.971717139326,14976.706913486962,15375.20518695498,42182.8768052771,5026.3469255624,6443.19042488451,5050.547742863918,7919.663234508149,29300.33135023479,28597.717813125997,22997.38128317724,84282.32121848137,10712.877529366357,10632.467042676224,10920.845765639271,15139.949036830114,0.0,0.0,0.0,0.0,8646.427298786608,8581.527515761887,8496.117039643399,4641.897343305913
2024-06-03,223973.60591927118,225141.75220353532,-0.005201999430137851,0.0,-3271.530719625795,1.0075627308664474,14510.751080597738,14401.833886927621,14650.475028259834,40649.559087752576,4448.827847620818,4126.495230745603,4554.6643638614405,7413.12083728412,31620.858029623625,30217.94817483089,27913.45978971294,92584.79063593513,13110.132450365478,13011.728251492092,12344.3231273276,16721.60291464542,0.0,0.0,0.0,0.0,8014.4575513401805,7954.301311292247,8114.793511344535,4548.181513632135
2024-06-10,220343.2481762983,214534.1318477556,0.026717700915687308,0.0,-3006.974321397084,1.0075627308664474,23968.288991577054,16991.70274771142,22462.226677395844,53597.16783135172,6002.123166464924,6183.520437658419,5747.529626673424,8572.021721620406,59971.705852193474,41690.75098304602,46189.689295119024,109644.04471586728,16577.88017017179,11752.46226953159,15096.992505866534,19370.449766403515,0.0,0.0,0.0,0.0,9341.354826819192,9271.238941903051,9085.846082213673,4779.162795427069
2024-06-17,217224.3981308673,222717.60136494052,-0.024973695350674407,0.0,-24210.727717157388,1.0075627308664474,15229.655076160949,10796.672724333432,16398.674286802478,44215.69630615643,5718.365473513595,5530.113667230861,5723.49515662336,8550.590346234472,45559.418345194834,30837.523665997778,45830.67451944093,109432.8781176701,11645.109203226943,8255.501012834351,12852.573682180315,17249.78266319084,0.0,0.0,0.0,0.0,6676.652072862289,6626.537354275443,7178.518655177306,4299.397346545922
2024-06-24,297605.9697932599,304039.2426704442,-0.021386418259919875,0.0,-18643.445410620752,1.0075627308664474,18613.118110596046,18473.408692469013,18255.191841457447,47537.3168569115,4970.077912863618,5188.696574804196,5102.596477245234,7970.68929627608,17347.847265153596,18200.860335394493,29593.02291203582,94915.6899229614,9293.758936243736,9224.000304429308,10538.62577612986,14688.591414505765,0.0,0.0,0.0,0.0,8705.927224780102,8640.580837377234,8387.748066253524,4615.677604205163
2024-07-01,303198.69029526314,306459.8294344567,-0.010698350430573367,0.0,-43123.882074449706,0.8778934705843547,19138.68789607944,21800.695115479215,18995.886149296308,48741.93858930154,4899.526083230551,6428.5297274429895,4935.244136171474,7805.217234615598,18283.268667715343,18753.57934870965,23145.159060135138,84569.5132486498,15439.114652705817,17586.546853377364,13724.936956200929,18113.846930958833,0.0,0.0,0.0,0.0,9169.551413483265,10444.947730821725,9006.691566405314,4761.250883300598
2024-07-08,262701.9389632977,268308.82554774045,-0.02111857364929169,0.0,43046.55009283163,0.8778934705843547,14049.891904322967,16004.096596106241,14849.325716445846,41078.26178573084,4770.813635930674,6330.843984114975,4799.735317338693,7668.180059870658,16955.513650612018,19979.141595048834,19616.320643112187,76931.19412843224,9003.499121922161,10255.799164252965,10655.048298396092,14827.296236931154,0.0,0.0,0.0,0.0,6899.433549546233,7859.078328665258,7338.402920394981,4343.9101186782045
2024-07-15,274936.3868671201,270941.62335001427,0.014636364742024087,0.0,9070.985136780744,0.8778934705843547,11762.99093458416,13399.109719718415,12261.843189199439,35001.73851229357,4445.521892189959,5377.029644814334,4507.824493809119,7363.278109453395,16382.627009288157,17994.052411066677,17772.847265482043,72204.67829461921,8831.971180110371,10060.413337203114,9469.679755371793,13364.272462982615,0.0,0.0,0.0,0.0,6246.210797349478,7114.998580854913,6473.728682070785,4092.012665732674
2024-07-22,222826.60114988187,226548.0104888523,-0.016562993625225918,0.0,-6482.801111027336,0.8778934705843547,11987.367798116009,13654.695244671115,12031.731963708902,34407.22085299055,3685.1602659604278,4791.338539425357,3829.8586826436817,6599.448982107365,10665.227653590404,12744.552525453559,13720.779242645187,59614.44065848726,7346.288816045648,8368.086860420224,8089.044530244133,11516.951477531995,0.0,0.0,0.0,0.0,5770.144673517348,6572.7162427538615,5916.710412177516,3913.797270478863
2024-07-29,265620.83788474085,234492.03045804778,0.12464826836082529,0.0,10500.11121624553,0.8778934705843547,14856.763892781084,16923.196709609805,14400.146692611914,40101.121606376524,5487.993625356143,5360.363460672507,5196.344258543612,8061.616816548677,12642.73862514302,16477.185199476568,13106.110437215328,57404.46971941303,7825.343771106708,8913.773747397736,7917.584759474179,11276.865747352798,0.0,0.0,0.0,0.0,7460.522219582951,8498.2090305524,7138.926054127519,4288.23661886207
2024-08-05,224289.91800172097,204690.20899446978,0.09144183127009638,0.0,7298.991480953256,0.8778934705843547,10291.989966725989,11723.50668000219,10956.001938769026,31507.019385486103,4502.15463074167,5137.033717027755,4624.255649390815,7486.516698780055,11244.565944109107,11509.424314814732,12044.863134228102,53385.91375451536,7094.582905636907,8081.371081293632,7382.466051209627,10512.878246385268,0.0,0.0,0.0,0.0,5076.301952042617,5782.366679027313,5505.973496045606,3773.1764043564035
2024-08-12,220011.29600069651,212157.38222938767,0.03635052223295278,0.0,-34972.111071975356,0.8778934705843547,6773.612460179409,7715.756737170707,7449.622863486776,20741.813309634905,1898.8946742389985,2648.412980956565,2378.2584353051775,4643.995315204613,6893.568656151478,8647.621736612178,9108.145630303345,40889.796079095824,4099.197893996345,4669.356854047204,5247.676930212056,7268.556580675192,0.0,0.0,0.0,0.0,3513.5251092047743,4002.222623738227,3928.5781341774536,3142.3170011752522
2024-08-19,227828.25045489674,213669.40199788514,0.06416208757954789,0.0,-16798.636818973362,0.8778934705843547,7116.026370808019,8105.797126012748,7169.946432270797,19811.152446296415,2877.9132985769866,3908.63696800096,2790.029000795283,5249.748707966064,7504.047962875132,9969.92934166967,8193.602569422646,36597.72892551527,6024.256906562926,6862.173040828043,5752.605238752804,8060.282195026981,0.0,0.0,0.0,0.0,3888.808297779821,4429.704090624233,3897.09286915245,3127.9554566950483
2024-08-26,247409.5330084072,232871.45509221888,0.06055838554760065,0.0,-47261.27188638196,0.8778934705843547,9448.870657408788,10763.117592296603,9080.522254175385,25981.162012051478,2618.77101450025,3557.5420648234626,2648.8935826276293,5047.161205138969,11525.127231435128,12503.570489694104,10092.676619412654,45303.776903915226,6222.127370063226,7087.565380707951,6057.885874104007,8532.590309985853,0.0,0.0,0.0,0.0,4920.331432940433,5604.702162399384,4707.177468975723,3473.748470790491
2024-09-02,274727.26384448115,244475.11873254259,0.11666529783963676,-0.1,-12557.265752008525,0.8778934705843547,14857.023338163232,16923.492241346674,13923.352562428583,39029.08828838919,7653.0684017715475,8433.078069666555,6772.8840574761925,9423.498693116158,21834.885329627006,24632.657433081422,16786.6221717742,69435.75465619357,11461.290687392016,13055.44587290643,9571.187323849552,13493.996673050617,23016.05647958688,26217.368337717147,2301.6056479586887,5984.634310234625,9912.011379304166,11290.676729497038,8827.776484791602,4720.190823093303
2024-09-09,235332.61776557524,218973.69965014287,0.07204827848126721,-0.1,32272.09731500382,0.8778934705843547,14284.806571967434,16271.685632265835,14226.383827301235,39714.62752353978,6202.212430709905,6779.678513912942,6302.587867245681,9047.599935871196,17747.88032264372,16511.461519215532,17334.207156950644,70994.9104701614,10681.931864934664,12167.685741898067,10293.39075349221,14392.890385004257,13069.37938791703,14887.204229025216,7060.952058688425,24962.716660736263,7897.253652893329,8995.68560139382,8091.093713024759,4542.220186717392
2024-09-16,231863.3035521791,218217.7059252476,0.060654773685630686,-0.1,17270.816181664304,0.8778934705843547,14186.45639084572,16159.655887863875,14192.909965382882,39639.62236728689,7481.539983339095,7442.045996586013,7274.174087437885,9799.488368670776,20829.041460252352,22823.318188310895,19326.313404145985,76224.22748690432,13093.475799154834,14914.652219066382,12114.011767033058,16476.06225849744,13676.906025443215,15579.23197257569,11539.852393399646,40242.522598420896,8560.452999254601,9751.129591562496,8462.679330556422,4633.841392938907
2024-09-23,268660.9029796598,248300.14252725375,0.07881173415284039,0.0,6177.970660527457,0.8778934705843547,15647.273253312811,17823.658311181505,15412.200762152837,42259.01845532404,7524.585319017151,6450.027352916515,7480.540486029718,9947.416992834938,33265.59847109849,37637.03294567763,27273.027409959064,91635.2088022227,9416.190164328695,10725.89155727627,10359.88381146378,14473.541250052156,13615.854565806654,15509.688842706044,12844.515945642219,43910.31731706755,5856.246732181089,6670.794268788648,6399.200688283111,4068.94340377261
2024-09-30,263595.4958835141,255172.55039340086,0.03247573101464224,0.0,-39979.29011340734,0.9817407344769783,14041.851865082543,14303.01440284367,14263.3448931118,39797.23939877547,6576.696291186993,5601.454257471366,6735.673453290546,9394.602495733929,67092.1024372024,64431.2840820882,49973.70784958833,111684.50585931932,9990.629542829809,10176.443934713894,10119.789919209861,14180.655958470566,0.0,0.0,12161.129386868382,42031.60476924497,9481.095578826556,9657.433216191854,8839.096613293648,4722.812640569949
2024-10-07,251577.4310438842,242284.2791250979,0.03763907521283846,0.0,16655.563783731155,0.9817407344769783,19889.228764090298,20259.14588813132,18979.90263738005,48716.62371203685,9922.782617163046,8182.271750059774,9362.201964206957,11138.534929120786,41861.037253710725,44658.706982032,45349.05035669062,109144.37302219831,14973.722207001792,15252.216477478683,13275.82924339317,17675.591309690204,0.0,0.0,9004.340217092824,32103.88278406939,15238.162900968198,15521.575468788425,13905.153808554105,5644.651075793058
2024-10-14,243896.98999066482,241946.0978622464,0.008030998743140089,0.0,-28978.606447519942,0.9817407344769783,14976.402046106185,15254.946158554634,15623.498177348965,42690.007314418275,6565.481460895593,6299.712485291936,7057.396650479798,9639.86964529887,16726.431198699596,16037.850351114244,29031.76658647956,94161.3791364894,11033.696575955728,11238.910833045878,11817.99257105863,16154.681610045118,0.0,0.0,4932.33452337711,16443.11579382263,7636.376166794511,7778.4041128361505,8942.244442958987,4746.552998331453
2024-10-21,253279.13175682083,250538.7073984959,0.010878738988709218,0.0,4965.290489023953,0.9817407344769783,19842.09778976434,20211.13833107394,19160.23464917497,49000.53706525818,7929.389890358429,8217.230288655266,7776.014993703708,10152.688774738455,24297.01301359237,28096.981181400763,26332.69419554387,90175.14118311425,11482.697374709462,11696.262538018105,11599.986239413338,15913.780813651612,0.0,0.0,2306.8183456111674,6003.5954070730895,11218.383420436456,11427.032643616485,10744.233943202775,5122.361677952718
2024-10-28,248689.2891785983,246600.29935654468,0.008435477981497432,0.0,48254.080814022316,0.9817407344769783,17239.31340157106,17559.945101753663,17549.796859622962,46327.99655250272,7623.171671922865,7296.638506784092,7650.055285154588,10066.100830329427,21692.241632099518,20983.083228306423,23687.33649469908,85601.08959591297,10421.24785089342,10615.071255493267,10833.570579359994,15037.90259371338,18386.073276821542,18728.033411608118,2792.9381764813515,7822.598957994721,10260.770213028836,10451.608915357123,10361.482026811349,5048.184564849497
2024-11-04,263967.02056655614,255764.18018688128,0.03156832445083003,0.0,2281.600067201898,0.9817407344769783,21343.91730263695,21740.889985590653,20730.663825651525,51322.426342993545,8525.801513864828,7697.321168013053,8371.766503949657,10544.70165047687,24944.44747136322,24340.72683306583,24404.128766636826,86913.41620720232,13261.667122727438,13508.319108091793,12412.327657760992,16793.358785877637,17188.642138687454,17508.331410781982,6587.699624390265,23118.46124983725,9695.963517679264,9876.297455299928,9834.599722185569,4941.343017037083
2024-11-11,264279.266241125,261284.12732660718,0.011397945050078337,0.0,15222.507523418382,0.9817407344769783,23800.87397134041,17316.81661788254,23304.62798392981,54607.247260061966,6121.108277837291,5837.870706951882,6516.9765698496,9221.877172650979,27223.16054204384,19986.214491372746,26011.41132325307,89657.47915216911,16693.844016424868,12145.95043140278,15196.186258373466,19456.701022817775,15209.259183651056,15492.134175071975,11333.908436083433,39632.028848854345,10426.163480798998,10620.07831054655,10302.933029629241,5036.589200238176
2024-11-18,258435.19141570452,265659.1827974116,-0.02756926725282669,0.0,1251.7164720033356,0.9817407344769783,33590.25530180954,24439.282856155303,31927.762818775638,62238.520019960466,8782.715639438422,9451.763936467476,8384.194779046327,10552.584987383569,40316.30530059115,27994.355521428002,34166.718065912624,100267.13232063549,26785.876022367345,19488.616409095237,22731.83747630657,24557.072184513232,21093.977516393188,21486.301602460237,14377.7983789862,47802.37589322189,15781.923934669836,16075.44984173204,14640.578567730056,5747.329169399497
2024-11-25,448336.3600395913,494548.304772648,-0.09810107599933789,0.0,-35638.151273823554,0.9817407344769783,48183.64871565765,49079.80999823487,45556.167933516044,68553.29311639897,13435.278898220906,15460.07739259143,12546.843677775372,12669.069862773835,43138.111303087535,43227.56112976678,39281.4715348173,104919.0985200143,32571.23935666067,33177.02751125324,29129.452894593025,27314.588596038262,37872.942485536536,38577.336312436215,18556.12929539317,56440.40636397789,21382.014081604557,21779.69532149016,19977.685015795225,6347.207438818841
2024-12-02,322326.77913703996,337196.2893368204,-0.045099348747094994,0.0,17306.80558941217,0.9817407344769783,37430.32139401748,27233.20212144726,38743.72293890836,65972.47442201714,11038.946946293334,9243.578281234819,11304.170913600521,12130.425946058156,50305.52354830823,30588.508195438448,45566.38150216063,109275.30973379548,26739.41048756673,19454.809451159024,27575.455046839623,26738.513397896797,23707.06941471477,24147.994049920617,23542.970348540584,63884.007353546345,14658.759476504376,14931.395796990964,15766.761155076689,5893.5903809735355
2024-12-09,267907.84724424017,269020.9802573252,-0.004146302268761962,0.0,-36287.520259481134,0.9817407344769783,26223.896851321326,19079.736875520466,28247.508648230836,59494.531299814116,7467.088580054017,6294.102945689347,8141.993019284768,10396.833157554336,28352.753980393194,21901.124516504875,35753.27755836988,101840.22773871254,16112.300102118385,11722.836165455348,20122.096968399524,23074.1596794102,14890.400991027838,15167.345581275782,25322.68564222912,65985.65293025017,9322.350357031599,9495.73551310171,10664.805314063535,5107.195796230018
2024-12-16,342466.2072030119,341124.9929196302,0.003924029461300597,0.0,21377.62671933581,0.9817407344769783,26392.52042856214,26883.391410485518,26692.346961600113,58126.97314588506,15501.392112732581,12140.979527060586,14206.947354609849,13296.630039538442,30365.12350692925,35416.530412799846,32681.672220383167,98671.98391046644,22541.4319287037,22960.67702713042,21695.159755262084,23997.986190850184,30334.11895619435,30898.299205599156,23898.89616878303,64324.29473374868,14612.511657076217,14884.287820512023,13790.152861831963,5628.038769222118
2024-12-23,338490.132242336,342929.1202019283,-0.013028838668444512,0.0,-28763.726008707417,0.9817407344769783,44056.15412044856,32053.96334233909,41249.59716543702,67027.77413746234,14414.529043836614,12907.541918385288,14378.017499910653,13356.120623728655,58203.92339919755,36828.42497946589,47231.733935410215,110238.80291573989,36685.29685920395,26691.144159175605,31441.792400680635,28082.97464184301,0.0,0.0,21464.100839051935,61090.12523621294,18068.50516669426,18404.55889438085,17177.268505003813,6060.3704246493735
2024-12-30,228180.8695959246,246592.61551312936,-0.0775990429101608,0.0,20773.92425656399,1.1673810664791553,28942.583243234225,17709.10488339366,30931.797660844888,61556.81346482158,6546.895975751154,5787.585488402696,7924.311996598503,10252.929333518308,33625.40631757382,21236.928391026395,39474.662056469795,105072.82628859754,19660.536152098837,12029.696653378765,23781.60756652342,25086.7457926329,0.0,0.0,16466.74148131949,52449.40416899066,10833.17544806578,9279.896478652729,12154.732909049044,5373.5917347184395
2025-01-06,394577.4009904652,386593.88768914586,0.02044056504767315,0.0,-1592.5399835513956,1.1673810664791553,42923.457996325575,36769.02018445749,40985.214994302005,66922.86493355433,16625.79130502011,11151.233195726742,15095.28804812682,13596.160607422971,40874.51093115762,38486.10347310399,40272.683369531194,105693.02183979106,22828.041259869646,19554.91819712262,23161.60317852885,24778.179599501513,33743.37609674176,28905.193912826137,12266.331441338414,42326.833809638934,23504.73195157857,20134.583835995658,21140.378889992702,6451.9981700092085
2025-01-13,374331.93628983974,385191.63520449086,-0.028598030248126464,0.0,28151.699935781762,1.1673810664791553,27253.279263320946,23345.658111037712,29472.807469605395,60479.30825138246,10632.559889499818,8293.599563517497,11417.509177731423,12182.33966226391,32988.830648169314,24333.565742337145,36120.436941934706,102186.42850783472,23781.25330198927,20371.457088741387,23564.51043913695,24980.06891967749,24322.103642843485,20834.75939540414,15120.127721934916,49535.77037190255,14089.482803325483,12069.30899249518,15558.276574303725,5867.448215705663
2025-01-20,318014.6759024413,331520.52069137385,-0.04159217789623834,0.0,30346.188386903697,1.1673810664791553,21856.15971772879,18722.386669887845,23087.258147766246,54352.27588154715,7706.190717971486,6915.6176730109155,8358.974548353994,10536.575487512033,26776.51704881181,22833.28962276376,30793.645234821237,96451.91782762043,15219.756349436957,13037.522010991705,18138.740439750865,21762.476225532846,20473.408186570705,17537.896385726825,20065.393526020747,58972.35540882414,11216.955053967356,9608.649117291166,12121.309039282789,5368.006408778459
2025-01-27,324820.53324030025,327518.7939699251,-0.008272615202778232,0.0,-2232.5953120465406,1.1673810664791553,27667.418258604448,23700.417158597524,26927.115161803842,58342.45313060468,11073.645219386617,8628.794541313482,10596.161776096264,11792.174422942868,23561.178735436115,21416.315769028308,26670.55261402675,90709.02788610224,18152.581114199478,15549.833413820928,18147.745570183004,21768.83871911672,22274.94962824413,19081.12977660827,21322.96817885754,60885.665709083296,11769.965906222302,10082.36834071736,11843.155272253727,5320.870017509069
2025-02-03,285698.0646119237,283409.81415736326,0.008041578305621373,0.0,18513.963048749225,1.1673810664791553,28927.88699682199,24780.157762939463,28604.497082711187,59789.4477807582,9286.364887834765,7220.793396316248,9516.745071968475,11225.303870546442,29004.787094071347,25477.216195770026,28001.301193888954,92712.31593688132,17833.59131715679,15276.580911958134,17943.48544711951,21623.553399798177,0.0,0.0,19463.076128418248,57994.35690986323,12227.773267402654,10474.534510210846,12147.652317363729,5372.409915527269
2025-02-10,278255.29139679344,270842.0070935378,0.0270033554604261,0.0,70181.03766693559,1.1673810664791553,25739.770422318423,22049.15872068243,26202.803584593097,57666.727952708694,10320.273955434839,6637.22991281405,10178.941254913037,11580.835505716212,28780.903536435202,25145.326604725768,28445.75496155391,93347.78771069758,14498.369771319443,12419.569057297475,15703.46388534049,19888.558205010173,0.0,0.0,14487.077531177403,48063.504244539115,13127.343160616736,11245.122554719057,12923.260762800619,5497.591742546851
2025-02-17,279083.6670447178,266478.2701732875,0.04621891627628358,0.0,-4655.598048974866,1.1673810664791553,22150.219141848636,18974.283357750646,22805.248822028087,54015.66674889794,9088.122848719324,6490.3028574272585,9279.986906019307,11091.760059709932,25011.010369398566,20723.257335336126,26487.513688818424,90421.10656022128,16090.385104612851,13783.318546652274,15955.032535745953,20097.116606864587,0.0,0.0,7947.804455818024,28313.259188982694,12425.73101666327,10644.108743462428,12529.372958542137,5435.078095904751
2025-02-24,269179.651632781,254027.10158145305,0.05793804615913469,0.0,7082.785548853152,1.1673810664791553,17185.68331100568,14721.571048636282,18093.988183808575,47266.41535151101,8437.255596592586,5320.939864527907,8585.48361199519,10678.666339063957,16205.13464123996,15548.974823723844,20625.434375547615,79291.65084562925,12899.241448570412,11049.726450913568,13968.137123309214,18345.482139407915,0.0,0.0,3737.6074450098185,11559.232813655612,7763.242240075078,6650.135472463308,8756.089515838816,4703.511507237762
2025-03-03,250108.79815313572,245162.02004415734,0.01997671752519815,0.0,-17202.110013917263,1.1673810664791553,22531.731128243806,19301.09351199258,21814.447284447582,52778.74643991387,7265.974529774479,6002.232151958602,7498.062991196905,9959.801751453671,18231.902257107584,16352.74623041021,19260.607464840214,76062.21997080067,15414.033096383757,13203.94303025043,14908.252421847037,19204.6728645313,0.0,0.0,1523.215645143621,3327.5774777702413,10723.016953635355,9185.532694971822,10313.28026915261,5038.6433355034405
